project,class,method,methodDescription,line,mutator,description,sourceFile,coveringTests,pit_status,mutant_id
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,populateBean,(Ljava/sql/ResultSet;Ljava/lang/Object;[Ljava/beans/PropertyDescriptor;[I)Ljava/lang/Object;,270,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,BeanProcessor.java,org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,eaf94cfc13d5
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,populateBean,(Ljava/sql/ResultSet;Ljava/lang/Object;[Ljava/beans/PropertyDescriptor;[I)Ljava/lang/Object;,278,NullReturnValsMutator,replaced return value with null for org/apache/commons/dbutils/BeanProcessor::populateBean,BeanProcessor.java,org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanMapHandlerTest.testBeanMapHandlerClassOfVString(org.apache.commons.dbutils.handlers.BeanMapHandlerTest)|org.apache.commons.dbutils.handlers.BeanMapHandlerTest.testBeanMapHandlerClassOfVInt(org.apache.commons.dbutils.handlers.BeanMapHandlerTest)|org.apache.commons.dbutils.handlers.BeanMapHandlerTest.testBeanMapHandlerClassOfV(org.apache.commons.dbutils.handlers.BeanMapHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,74509ae27eaa
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,processColumn,(Ljava/sql/ResultSet;ILjava/lang/Class;)Ljava/lang/Object;,530,NullReturnValsMutator,replaced return value with null for org/apache/commons/dbutils/BeanProcessor::processColumn,BeanProcessor.java,org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,cd4e558855ac
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,processColumn,(Ljava/sql/ResultSet;ILjava/lang/Class;)Ljava/lang/Object;,524,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,BeanProcessor.java,org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,437fdacaddc1
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,processColumn,(Ljava/sql/ResultSet;ILjava/lang/Class;)Ljava/lang/Object;,519,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,BeanProcessor.java,org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),SURVIVED,8c7cc017ab61
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,processColumn,(Ljava/sql/ResultSet;ILjava/lang/Class;)Ljava/lang/Object;,524,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,BeanProcessor.java,org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,b536e535df47
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,processColumn,(Ljava/sql/ResultSet;ILjava/lang/Class;)Ljava/lang/Object;,519,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,BeanProcessor.java,org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),SURVIVED,2fd501fd57bd
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,toBeanList,(Ljava/sql/ResultSet;Ljava/lang/Class;)Ljava/util/List;,205,EmptyObjectReturnValsMutator,replaced return value with Collections.emptyList for org/apache/commons/dbutils/BeanProcessor::toBeanList,BeanProcessor.java,org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,fb7ec244912d
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,toBeanList,(Ljava/sql/ResultSet;Ljava/lang/Class;)Ljava/util/List;,194,EmptyObjectReturnValsMutator,replaced return value with Collections.emptyList for org/apache/commons/dbutils/BeanProcessor::toBeanList,BeanProcessor.java,org.apache.commons.dbutils.handlers.BeanListHandlerTest.testEmptyResultSetHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest),SURVIVED,6a21ef2de594
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,toBeanList,(Ljava/sql/ResultSet;Ljava/lang/Class;)Ljava/util/List;,203,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,BeanProcessor.java,org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),TIMED_OUT,2a9c976a6e5d
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,toBeanList,(Ljava/sql/ResultSet;Ljava/lang/Class;)Ljava/util/List;,193,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,BeanProcessor.java,org.apache.commons.dbutils.handlers.BeanListHandlerTest.testEmptyResultSetHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,348e9b180ac9
commons-dbutils,org.apache.commons.dbutils.BeanProcessor,toBeanList,(Ljava/sql/ResultSet;Ljava/lang/Class;)Ljava/util/List;,193,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,BeanProcessor.java,org.apache.commons.dbutils.handlers.BeanListHandlerTest.testEmptyResultSetHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,87aebbc936f0
commons-dbutils,org.apache.commons.dbutils.GenerousBeanProcessor,mapColumnsToProperties,(Ljava/sql/ResultSetMetaData;[Ljava/beans/PropertyDescriptor;)[I,58,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,GenerousBeanProcessor.java,org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithOutUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesMixedCase(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesColumnLabelIsNull(org.apache.commons.dbutils.GenerousBeanProcessorTest),KILLED,847c7341d576
commons-dbutils,org.apache.commons.dbutils.GenerousBeanProcessor,mapColumnsToProperties,(Ljava/sql/ResultSetMetaData;[Ljava/beans/PropertyDescriptor;)[I,52,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,GenerousBeanProcessor.java,org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithOutUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesMixedCase(org.apache.commons.dbutils.GenerousBeanProcessorTest),SURVIVED,944a92f128a8
commons-dbutils,org.apache.commons.dbutils.GenerousBeanProcessor,mapColumnsToProperties,(Ljava/sql/ResultSetMetaData;[Ljava/beans/PropertyDescriptor;)[I,63,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,GenerousBeanProcessor.java,org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithOutUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesMixedCase(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesColumnLabelIsNull(org.apache.commons.dbutils.GenerousBeanProcessorTest),KILLED,f7a633f2f37f
commons-dbutils,org.apache.commons.dbutils.GenerousBeanProcessor,mapColumnsToProperties,(Ljava/sql/ResultSetMetaData;[Ljava/beans/PropertyDescriptor;)[I,49,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,GenerousBeanProcessor.java,org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithOutUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesMixedCase(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesColumnLabelIsNull(org.apache.commons.dbutils.GenerousBeanProcessorTest),KILLED,16541e316e00
commons-dbutils,org.apache.commons.dbutils.GenerousBeanProcessor,mapColumnsToProperties,(Ljava/sql/ResultSetMetaData;[Ljava/beans/PropertyDescriptor;)[I,49,ConditionalsBoundaryMutator,changed conditional boundary,GenerousBeanProcessor.java,org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesWithOutUnderscores(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesMixedCase(org.apache.commons.dbutils.GenerousBeanProcessorTest)|org.apache.commons.dbutils.GenerousBeanProcessorTest.testMapColumnsToPropertiesColumnLabelIsNull(org.apache.commons.dbutils.GenerousBeanProcessorTest),KILLED,def4a171389d
